HotelID,Hotel Name,DateTY,DateLY,PropSupTY,PropDemTY,PropRevTY,PropOccTY,PropADRTY,PropRevPARTY,PropSupLY,PropDemLY,PropRevLY,PropOccLY,PropADRLY,PropRevPARLY,CompSupTY,CompDemTY,CompRevTY,CompOccTY,CompADRTY,CompRevPARTY,CompSupLY,CompDemLY,CompRevLY,CompOccLY,CompADRLY,CompRevPARLY
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-30,2021-08-31,234,105,17024,44.872%,162.1333333,72.75213675,234,115,14101,49.145%,122.6173913,60.26068376,1311,778,104668,59.344%,134.5347044,79.83829138,1311,562,85288,42.868%,151.7580071,65.05568268
4763,AC Hotels by Marriott Washington DC Convention Center,2022-08-31,2021-09-01,234,102,15621,43.590%,153.1470588,66.75641026,234,112,13862,47.863%,123.7678571,59.23931624,1311,696,99842,53.089%,143.4511494,76.15713196,1311,549,81045,41.876%,147.6229508,61.81922197
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-01,2021-09-02,234,108,16075,46.154%,148.8425926,68.6965812,234,137,16680,58.547%,121.7518248,71.28205128,1311,734,106121,55.988%,144.5790191,80.94660564,1311,491,66310,37.452%,135.0509165,50.57971014
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-02,2021-09-03,234,150,19804,64.103%,132.0266667,84.63247863,234,172,20724,73.504%,120.4883721,88.56410256,1311,1081,169889,82.456%,157.1591119,129.5873379,1311,843,116622,64.302%,138.341637,88.95652174
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-03,2021-09-04,234,210,37269,89.744%,177.4714286,159.2692308,234,220,30725,94.017%,139.6590909,131.3034188,1311,1238,218047,94.432%,176.128433,166.3211289,1311,1135,159353,86.575%,140.3991189,121.5507246
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-04,2021-09-05,234,147,19063,62.821%,129.6802721,81.46581197,234,178,22721,76.068%,127.6460674,97.0982906,1311,973,141669,74.218%,145.6002055,108.0617849,1311,840,108925,64.073%,129.672619,83.08543097
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-05,2021-09-06,234,97,14853,41.453%,153.1237113,63.47435897,234,75,9155,32.051%,122.0666667,39.12393162,1311,499,69973,38.063%,140.2264529,53.37376049,1311,336,40679,25.629%,121.0684524,31.02898551
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-06,2021-09-07,234,150,27381,64.103%,182.54,117.0128205,234,59,7395,25.214%,125.3389831,31.6025641,1311,720,124576,54.920%,173.0222222,95.02364607,1311,357,46591,27.231%,130.5070028,35.53852021
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-07,2021-09-08,234,205,43068,87.607%,210.0878049,184.0512821,234,71,9335,30.342%,131.4788732,39.89316239,1311,931,177137,71.014%,190.2653061,135.115942,1311,449,62663,34.249%,139.5612472,47.79786423
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-08,2021-09-09,234,193,35673,82.479%,184.8341969,152.4487179,234,104,11984,44.444%,115.2307692,51.21367521,1311,956,176524,72.921%,184.6485356,134.64836,1311,534,76216,40.732%,142.7265918,58.13577422
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-09,2021-09-10,234,182,28991,77.778%,159.2912088,123.8931624,234,147,17137,62.821%,116.5782313,73.23504274,1311,972,170988,74.142%,175.9135802,130.4256293,1311,804,111639,61.327%,138.8544776,85.15560641
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-10,2021-09-11,234,203,38303,86.752%,188.6847291,163.6880342,234,181,22368,77.350%,123.5801105,95.58974359,1311,972,184080,74.142%,189.382716,140.4118993,1311,914,127110,69.718%,139.0700219,96.95652174
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-11,2021-09-12,234,192,40727,82.051%,212.1197917,174.0470085,234,96,13355,41.026%,139.1145833,57.07264957,1311,824,198524,62.853%,240.9271845,151.4294432,1311,436,62910,33.257%,144.2889908,47.98627002
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-12,2021-09-13,234,233,72527,99.573%,311.2746781,309.9444444,234,94,16600,40.171%,176.5957447,70.94017094,1311,1186,327494,90.465%,276.1332209,249.8047292,1311,449,80645,34.249%,179.610245,61.51411137
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-13,2021-09-14,234,233,86339,99.573%,370.5536481,368.9700855,234,103,17260,44.017%,167.5728155,73.76068376,1311,1259,397965,96.034%,316.096108,303.5583524,1311,459,81620,35.011%,177.8213508,62.25781846
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-14,2021-09-15,234,232,83208,99.145%,358.6551724,355.5897436,234,106,17092,45.299%,161.245283,73.04273504,1311,1229,390388,93.745%,317.6468674,297.7787948,1311,488,88298,37.223%,180.9385246,67.35163997
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-15,2021-09-16,234,222,65755,94.872%,296.1936937,281.0042735,234,118,15844,50.427%,134.2711864,67.70940171,1311,1036,292870,79.024%,282.6930502,223.3943555,1311,597,95007,45.538%,159.1407035,72.46910755
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-16,2021-09-17,234,184,29400,78.632%,159.7826087,125.6410256,234,152,20597,64.957%,135.5065789,88.02136752,1311,994,173618,75.820%,174.665996,132.4317315,1311,777,119177,59.268%,153.3809524,90.90541571
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-17,2021-09-18,234,194,31678,82.906%,163.2886598,135.3760684,234,212,32037,90.598%,151.1179245,136.9102564,1311,1186,223090,90.465%,188.1028668,170.1678108,1311,1115,185188,85.050%,166.0878924,141.2570557
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-18,2021-09-19,234,149,28586,63.675%,191.852349,122.1623932,234,103,13667,44.017%,132.6893204,58.40598291,1311,1013,209238,77.269%,206.5528134,159.6018307,1311,405,61982,30.892%,153.0419753,47.27841342
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-19,2021-09-20,234,214,63462,91.453%,296.5514019,271.2051282,234,89,13548,38.034%,152.2247191,57.8974359,1311,1075,286635,81.998%,266.6372093,218.6384439,1311,416,65404,31.732%,157.2211538,49.88863463
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-20,2021-09-21,234,229,87616,97.863%,382.6026201,374.4273504,234,91,13325,38.889%,146.4285714,56.94444444,1311,1265,393632,96.491%,311.1715415,300.2532418,1311,455,72772,34.706%,159.9384615,55.50877193
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-21,2021-09-22,234,225,85811,96.154%,381.3822222,366.7136752,234,93,14604,39.744%,157.0322581,62.41025641,1311,1254,390996,95.652%,311.7990431,298.2425629,1311,537,89778,40.961%,167.1843575,68.4805492
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-22,2021-09-23,234,227,79504,97.009%,350.2378855,339.7606838,234,139,19885,59.402%,143.057554,84.97863248,1311,1108,312140,84.516%,281.7148014,238.0930587,1311,626,101187,47.750%,161.6405751,77.18306636
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-23,2021-09-24,234,189,40736,80.769%,215.5343915,174.0854701,234,170,22109,72.650%,130.0529412,94.48290598,1311,1034,247400,78.871%,239.2649903,188.7109077,1311,763,116618,58.200%,152.8414155,88.95347063
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-24,2021-09-25,234,187,30581,79.915%,163.5347594,130.6880342,234,191,25651,81.624%,134.2984293,109.6196581,1311,1180,229854,90.008%,194.7915254,175.3272311,1311,866,136360,66.056%,157.4595843,104.0122044
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-25,2021-09-26,234,127,21697,54.274%,170.8425197,92.72222222,234,144,20646,61.538%,143.375,88.23076923,1311,797,145753,60.793%,182.8770389,111.1769641,1311,580,88825,44.241%,153.1465517,67.75362319
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-26,2021-09-27,234,137,28027,58.547%,204.5766423,119.7735043,234,197,40722,84.188%,206.7106599,174.025641,1311,840,185984,64.073%,221.4095238,141.8642258,1311,729,131464,55.606%,180.3347051,100.2776506
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-27,2021-09-28,234,212,58926,90.598%,277.9528302,251.8205128,234,213,43161,91.026%,202.6338028,184.4487179,1311,1144,292575,87.262%,255.7473776,223.1693364,1311,737,138678,56.217%,188.165536,105.7803204
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-28,2021-09-29,234,220,75819,94.017%,344.6318182,324.0128205,234,151,25972,64.530%,172,110.991453,1311,1191,355910,90.847%,298.8329135,271.4797864,1311,538,88434,41.037%,164.3754647,67.45537757
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-29,2021-09-30,234,234,73466,100.000%,313.957265,313.957265,234,147,20517,62.821%,139.5714286,87.67948718,1311,1159,320290,88.406%,276.350302,244.3096873,1311,589,96056,44.928%,163.0831919,73.26926011
4763,AC Hotels by Marriott Washington DC Convention Center,2022-09-30,2021-10-01,234,229,86243,97.863%,376.6069869,368.5598291,234,222,34785,94.872%,156.6891892,148.6538462,1311,1134,259607,86.499%,228.9303351,198.0221205,1311,1056,168473,80.549%,159.5388258,128.5072464
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-01,2021-10-02,234,208,50340,88.889%,242.0192308,215.1282051,234,230,35893,98.291%,156.0565217,153.3888889,1311,1127,242170,85.965%,214.880213,184.7215866,1311,1232,200779,93.974%,162.9699675,153.1495042
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-02,2021-10-03,234,114,22509,48.718%,197.4473684,96.19230769,234,141,19075,60.256%,135.2836879,81.51709402,1311,684,130333,52.174%,190.5453216,99.41495042,1311,535,82540,40.809%,154.2803738,62.95957285
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-03,2021-10-04,234,184,42366,78.632%,230.25,181.0512821,234,129,20362,55.128%,157.8449612,87.01709402,1311,823,191436,62.777%,232.6075334,146.0228833,1311,606,100356,46.224%,165.6039604,76.54919908
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-04,2021-10-05,234,204,56967,87.179%,279.25,243.4487179,234,116,19297,49.573%,166.3534483,82.46581197,1311,905,231086,69.031%,255.3436464,176.2669718,1311,623,114272,47.521%,183.4221509,87.16399695
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-05,2021-10-06,234,190,47537,81.197%,250.1947368,203.1495726,234,134,21880,57.265%,163.2835821,93.5042735,1311,899,235384,68.574%,261.8286986,179.5453852,1311,617,118812,47.063%,192.5640194,90.62700229
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-06,2021-10-07,234,187,41377,79.915%,221.2673797,176.8247863,234,148,20491,63.248%,138.4527027,87.56837607,1311,987,250224,75.286%,253.5197568,190.8649886,1311,726,130645,55.378%,179.9517906,99.65293669
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-07,2021-10-08,234,203,43092,86.752%,212.2758621,184.1538462,234,188,25227,80.342%,134.1861702,107.8076923,1311,1093,249003,83.371%,227.8161025,189.9336384,1311,1054,181518,80.397%,172.2182163,138.4576659
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-08,2021-10-09,234,230,58971,98.291%,256.3956522,252.0128205,234,191,30805,81.624%,161.2827225,131.6452991,1311,1267,326124,96.644%,257.3985793,248.7597254,1311,1208,226177,92.143%,187.2326159,172.5225019
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-09,2021-10-10,234,226,85025,96.581%,376.2168142,363.3547009,234,196,55473,83.761%,283.0255102,237.0641026,1311,1136,374850,86.651%,329.9735915,285.9267735,1311,1086,283902,82.838%,261.4198895,216.5537757
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-10,2021-10-11,234,228,94034,97.436%,412.4298246,401.8547009,234,212,69506,90.598%,327.8584906,297.034188,1311,1220,430392,93.059%,352.7803279,328.2929062,1311,1092,305042,83.295%,279.3424908,232.6788711
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-11,2021-10-12,234,228,97915,97.436%,429.4517544,418.4401709,234,205,63536,87.607%,309.9317073,271.5213675,1311,1274,449819,97.178%,353.0761381,343.1113654,1311,1084,304668,82.685%,281.0590406,232.3935927
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-12,2021-10-13,234,228,94649,97.436%,415.127193,404.482906,234,141,37821,60.256%,268.2340426,161.6282051,1311,1246,435639,95.042%,349.6300161,332.2951945,1311,892,216769,68.040%,243.014574,165.3463005
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-13,2021-10-14,234,230,61436,98.291%,267.1130435,262.5470085,234,132,17460,56.410%,132.2727273,74.61538462,1311,1198,329178,91.381%,274.7729549,251.0892449,1311,845,159518,64.455%,188.7786982,121.6765828
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-14,2021-10-15,234,231,56629,98.718%,245.1471861,242.0042735,234,200,26354,85.470%,131.77,112.6239316,1311,1132,282148,86.346%,249.2473498,215.2158658,1311,1071,189581,81.693%,177.0130719,144.6079329
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-15,2021-10-16,234,229,56492,97.863%,246.6899563,241.4188034,234,207,33083,88.462%,159.821256,141.3803419,1311,1158,273960,88.330%,236.5803109,208.9702517,1311,1164,207007,88.787%,177.8410653,157.9000763
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-16,2021-10-17,234,162,32970,69.231%,203.5185185,140.8974359,234,127,17389,54.274%,136.9212598,74.31196581,1311,662,148571,50.496%,224.4274924,113.3264683,1311,505,81307,38.520%,161.0039604,62.01906941
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-17,2021-10-18,234,187,48124,79.915%,257.3475936,205.6581197,234,111,15217,47.436%,137.0900901,65.02991453,1311,888,226106,67.735%,254.6238739,172.4683448,1311,409,68354,31.198%,167.1246944,52.13882532
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-18,2021-10-19,234,218,69492,93.162%,318.7706422,296.974359,234,120,17543,51.282%,146.1916667,74.97008547,1311,1162,348456,88.635%,299.8760757,265.7940503,1311,507,93138,38.673%,183.704142,71.04347826
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-19,2021-10-20,234,233,88706,99.573%,380.7124464,379.0854701,234,102,13083,43.590%,128.2647059,55.91025641,1311,1278,407870,97.483%,319.1471049,311.1136537,1311,504,79859,38.444%,158.4503968,60.91456903
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-20,2021-10-21,234,232,81037,99.145%,349.2974138,346.3119658,234,142,19076,60.684%,134.3380282,81.52136752,1311,1211,371896,92.372%,307.0982659,283.6735317,1311,639,103464,48.741%,161.915493,78.91990847
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-21,2021-10-22,234,232,78921,99.145%,340.1767241,337.2692308,234,195,22156,83.333%,113.6205128,94.68376068,1311,1217,356964,92.830%,293.3147083,272.2837529,1311,1001,153972,76.354%,153.8181818,117.4462243
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-22,2021-10-23,234,230,73308,98.291%,318.7304348,313.2820513,234,227,34097,97.009%,150.2070485,145.7136752,1311,1159,318694,88.406%,274.9732528,243.092296,1311,1138,183790,86.804%,161.5026362,140.1906941
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-23,2021-10-24,234,173,36651,73.932%,211.8554913,156.6282051,234,113,15082,48.291%,133.4690265,64.45299145,1311,845,179171,64.455%,212.0366864,136.6674294,1311,485,72724,36.995%,149.9463918,55.47215866
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-24,2021-10-25,234,179,49899,76.496%,278.7653631,213.2435897,234,125,18203,53.419%,145.624,77.79059829,1311,966,256587,73.684%,265.6180124,195.7185355,1311,397,66889,30.282%,168.4861461,51.02135774
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-25,2021-10-26,234,231,72500,98.718%,313.8528139,309.8290598,234,130,19770,55.556%,152.0769231,84.48717949,1311,1134,314498,86.499%,277.335097,239.8916857,1311,456,77016,34.783%,168.8947368,58.74599542
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-26,2021-10-27,234,232,73758,99.145%,317.9224138,315.2051282,234,154,23311,65.812%,151.3701299,99.61965812,1311,1156,332327,88.177%,287.4801038,253.4912281,1311,490,79139,37.376%,161.5081633,60.36536995
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-27,2021-10-28,234,221,61670,94.444%,279.0497738,263.5470085,234,132,17923,56.410%,135.780303,76.59401709,1311,1114,272440,84.973%,244.5601436,207.8108314,1311,654,95248,49.886%,145.6391437,72.65293669
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-28,2021-10-29,234,167,28505,71.368%,170.6886228,121.8162393,234,158,18795,67.521%,118.9556962,80.32051282,1311,1151,242879,87.796%,211.0156386,185.2623951,1311,827,117523,63.082%,142.1076179,89.64378337
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-29,2021-10-30,234,196,33992,83.761%,173.4285714,145.2649573,234,195,22950,83.333%,117.6923077,98.07692308,1311,1196,250531,91.228%,209.4740803,191.0991609,1311,949,136887,72.387%,144.2434141,104.4141876
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-30,2021-10-31,234,74,11736,31.624%,158.5945946,50.15384615,234,140,17964,59.829%,128.3142857,76.76923077,1311,595,106198,45.385%,178.4840336,81.00533944,1311,418,62132,31.884%,148.6411483,47.3928299
4763,AC Hotels by Marriott Washington DC Convention Center,2022-10-31,2021-11-01,234,69,15484,29.487%,224.4057971,66.17094017,234,136,19982,58.120%,146.9264706,85.39316239,1311,679,121328,51.793%,178.6863034,92.54614798,1311,330,52931,25.172%,160.3969697,40.37452326
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-01,2021-11-02,234,152,31015,64.957%,204.0460526,132.542735,234,137,21310,58.547%,155.5474453,91.06837607,1311,873,180548,66.590%,206.8132875,137.7177727,1311,446,70805,34.020%,158.7556054,54.00839054
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-02,2021-11-03,234,193,42265,82.479%,218.9896373,180.6196581,234,149,22857,63.675%,153.4026846,97.67948718,1311,972,218700,74.142%,225,166.819222,1311,527,82415,40.198%,156.3851992,62.86422578
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-03,2021-11-04,234,228,59259,97.436%,259.9078947,253.2435897,234,175,24714,74.786%,141.2228571,105.6153846,1311,1043,250733,79.558%,240.3959732,191.2532418,1311,714,110831,54.462%,155.2254902,84.53928299
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-04,2021-11-05,234,228,60730,97.436%,266.3596491,259.5299145,234,205,28425,87.607%,138.6585366,121.474359,1311,1169,308001,89.169%,263.4739093,234.9359268,1311,886,129560,67.582%,146.2302483,98.82532418
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-05,2021-11-06,234,230,64192,98.291%,279.0956522,274.3247863,234,224,35766,95.726%,159.6696429,152.8461538,1311,1202,316882,91.686%,263.6289517,241.7101449,1311,1079,173410,82.304%,160.7136237,132.273074
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-06,2021-11-07,234,223,60547,95.299%,271.5112108,258.7478632,234,176,34072,75.214%,193.5909091,145.6068376,1311,1031,266663,78.642%,258.6450048,203.4042715,1311,751,162848,57.285%,216.8415446,124.2166285
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-07,2021-11-08,234,218,60565,93.162%,277.8211009,258.8247863,234,195,40026,83.333%,205.2615385,171.0512821,1311,998,243859,76.125%,244.3476954,186.0099161,1311,738,168347,56.293%,228.1124661,128.4111365
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-08,2021-11-09,234,193,45583,82.479%,236.1813472,194.7991453,234,190,43456,81.197%,228.7157895,185.7094017,1311,860,177364,65.599%,206.2372093,135.2890923,1311,653,145365,49.809%,222.611026,110.8810069
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-09,2021-11-10,234,201,46976,85.897%,233.7114428,200.7521368,234,185,29902,79.060%,161.6324324,127.7863248,1311,939,195070,71.625%,207.742279,148.7948131,1311,495,82336,37.757%,166.3353535,62.80396644
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-10,2021-11-11,234,174,30106,74.359%,173.0229885,128.6581197,234,220,35299,94.017%,160.45,150.8504274,1311,957,182367,72.998%,190.5611285,139.1052632,1311,893,130799,68.116%,146.4714446,99.77040427
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-11,2021-11-12,234,213,42415,91.026%,199.1314554,181.2606838,234,231,35917,98.718%,155.4848485,153.491453,1311,1160,217951,88.482%,187.8887931,166.2479024,1311,1114,164002,84.973%,147.2190305,125.0968726
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-12,2021-11-13,234,209,42284,89.316%,202.3157895,180.7008547,234,230,35157,98.291%,152.8565217,150.2435897,1311,1133,207104,86.423%,182.7925861,157.9740656,1311,1136,174952,86.651%,154.0070423,133.4492754
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-13,2021-11-14,234,146,25860,62.393%,177.1232877,110.5128205,234,123,17919,52.564%,145.6829268,76.57692308,1311,759,129701,57.895%,170.884058,98.93287567,1311,530,82057,40.427%,154.8245283,62.59115179
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-14,2021-11-15,234,210,49343,89.744%,234.9666667,210.8675214,234,161,25491,68.803%,158.3291925,108.9358974,1311,956,198078,72.921%,207.1945607,151.0892449,1311,537,90070,40.961%,167.7281192,68.70327994
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-15,2021-11-16,234,229,68315,97.863%,298.3187773,291.9444444,234,196,31791,83.761%,162.1989796,135.8589744,1311,1238,322164,94.432%,260.2294023,245.7391304,1311,605,114096,46.148%,188.5884298,87.02974828
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-16,2021-11-17,234,231,65396,98.718%,283.0995671,279.4700855,234,223,44976,95.299%,201.6860987,192.2051282,1311,1240,315190,94.584%,254.1854839,240.4195271,1311,960,192151,73.227%,200.1572917,146.5682685
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-17,2021-11-18,234,226,62984,96.581%,278.6902655,269.1623932,234,228,43868,97.436%,192.4035088,187.4700855,1311,1113,263711,84.897%,236.9371069,201.1525553,1311,954,208693,72.769%,218.7557652,159.1861175
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-18,2021-11-19,234,203,44233,86.752%,217.8965517,189.0299145,234,213,32019,91.026%,150.3239437,136.8333333,1311,1050,212129,80.092%,202.027619,161.8070175,1311,938,183345,71.548%,195.4637527,139.8512586
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-19,2021-11-20,234,160,25316,68.376%,158.225,108.1880342,234,211,29686,90.171%,140.6919431,126.8632479,1311,955,158608,72.845%,166.0816754,120.9824561,1311,1039,162627,79.252%,156.5226179,124.0480549
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-20,2021-11-21,234,72,8382,30.769%,116.4166667,35.82051282,234,149,15088,63.675%,101.261745,64.47863248,1311,582,72043,44.394%,123.7852234,54.95270786,1311,682,72187,52.021%,105.8460411,55.06254767
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-21,2021-11-22,234,83,10428,35.470%,125.6385542,44.56410256,234,111,9985,47.436%,89.95495495,42.67094017,1311,603,71102,45.995%,117.9137645,54.23493516,1311,621,62874,47.368%,101.2463768,47.95881007
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-22,2021-11-23,234,95,11751,40.598%,123.6947368,50.21794872,234,122,14028,52.137%,114.9836066,59.94871795,1311,669,76626,51.030%,114.5381166,58.44851259,1311,749,73150,57.132%,97.6635514,55.79710145
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-23,2021-11-24,234,143,15801,61.111%,110.4965035,67.52564103,234,162,15633,69.231%,96.5,66.80769231,1311,797,95618,60.793%,119.9723965,72.935164,1311,828,84142,63.158%,101.6207729,64.18154081
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-24,2021-11-25,234,136,16915,58.120%,124.375,72.28632479,234,183,18010,78.205%,98.41530055,76.96581197,1311,916,111520,69.870%,121.7467249,85.064836,1311,844,89453,64.378%,105.9869668,68.23264683
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-25,2021-11-26,234,170,21686,72.650%,127.5647059,92.67521368,234,220,24135,94.017%,109.7045455,103.1410256,1311,1007,125135,76.812%,124.265144,95.45003814,1311,1005,114818,76.659%,114.2467662,87.58047292
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-26,2021-11-27,234,150,19643,64.103%,130.9533333,83.94444444,234,207,21489,88.462%,103.8115942,91.83333333,1311,948,115035,72.311%,121.3449367,87.74599542,1311,1018,111398,77.651%,109.4282908,84.97177727
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-27,2021-11-28,234,88,9514,37.607%,108.1136364,40.65811966,234,133,12456,56.838%,93.65413534,53.23076923,1311,455,57140,34.706%,125.5824176,43.58504958,1311,479,61135,36.537%,127.6304802,46.63234172
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-28,2021-11-29,234,125,23300,53.419%,186.4,99.57264957,234,151,22070,64.530%,146.1589404,94.31623932,1311,564,101422,43.021%,179.8262411,77.36231884,1311,652,123336,49.733%,189.1656442,94.0778032
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-29,2021-11-30,234,204,41040,87.179%,201.1764706,175.3846154,234,155,25247,66.239%,162.883871,107.8931624,1311,706,135824,53.852%,192.3852691,103.6033562,1311,784,149570,59.802%,190.7780612,114.0884821
4763,AC Hotels by Marriott Washington DC Convention Center,2022-11-30,2021-12-01,234,224,44657,95.726%,199.3616071,190.8418803,234,168,26174,71.795%,155.797619,111.8547009,1311,715,119624,54.539%,167.3062937,91.24637681,1311,813,156807,62.014%,192.8745387,119.6086957
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-01,2021-12-02,234,135,23278,57.692%,172.4296296,99.47863248,234,162,22247,69.231%,137.3271605,95.07264957,1311,606,111928,46.224%,184.69967,85.37604882,1311,748,113442,57.056%,151.6604278,86.53089245
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-02,2021-12-03,234,179,30850,76.496%,172.3463687,131.8376068,234,198,22271,84.615%,112.479798,95.17521368,1311,947,174522,72.235%,184.2893347,133.1212815,1311,870,114645,66.362%,131.7758621,87.44851259
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-03,2021-12-04,234,202,41572,86.325%,205.8019802,177.6581197,234,200,23257,85.470%,116.285,99.38888889,1311,1108,211844,84.516%,191.1949458,161.5896262,1311,1054,140774,80.397%,133.5616698,107.3790999
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-04,2021-12-05,234,200,45857,85.470%,229.285,195.9700855,234,112,13321,47.863%,118.9375,56.92735043,1311,967,205617,73.760%,212.6339193,156.8398169,1311,630,78988,48.055%,125.3777778,60.25019069
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-05,2021-12-06,234,230,62162,98.291%,270.2695652,265.6495726,234,152,22901,64.957%,150.6644737,97.86752137,1311,1177,278505,89.779%,236.6227698,212.4370709,1311,741,99417,56.522%,134.1659919,75.83295195
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-06,2021-12-07,234,228,63298,97.436%,277.622807,270.5042735,234,156,24168,66.667%,154.9230769,103.2820513,1311,1241,342615,94.661%,276.0797744,261.3386728,1311,816,114566,62.243%,140.3995098,87.38825324
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-07,2021-12-08,234,233,55775,99.573%,239.3776824,238.3547009,234,162,24479,69.231%,151.1049383,104.6111111,1311,1059,220286,80.778%,208.01322,168.0289855,1311,749,91894,57.132%,122.6889186,70.09458429
